input_points,nonfinite_removed,too_near_removed,too_far_removed,total_removed,output_points,drop_rate_pct,seq,frame_id
127438,0,0,0,0,127438,0.0,02,004269
127515,0,0,0,0,127515,0.0,02,004270
127462,0,0,0,0,127462,0.0,02,004271
127433,0,0,0,0,127433,0.0,02,004272
127376,0,0,0,0,127376,0.0,02,004273
127456,0,0,0,0,127456,0.0,02,004274
127386,0,0,0,0,127386,0.0,02,004275
127342,0,0,0,0,127342,0.0,02,004276
127224,0,0,0,0,127224,0.0,02,004277
127134,0,0,0,0,127134,0.0,02,004278
127191,0,0,0,0,127191,0.0,02,004279
127186,0,0,0,0,127186,0.0,02,004280
127364,0,0,0,0,127364,0.0,02,004281
127625,0,0,0,0,127625,0.0,02,004282
127673,0,0,0,0,127673,0.0,02,004283
127704,0,0,0,0,127704,0.0,02,004284
127748,0,0,0,0,127748,0.0,02,004285
127793,0,0,0,0,127793,0.0,02,004286
127841,0,0,0,0,127841,0.0,02,004287
127739,0,0,0,0,127739,0.0,02,004288
127710,0,0,0,0,127710,0.0,02,004289
127645,0,0,0,0,127645,0.0,02,004290
127675,0,0,0,0,127675,0.0,02,004291
127616,0,0,0,0,127616,0.0,02,004292
127621,0,0,0,0,127621,0.0,02,004293
127375,0,0,0,0,127375,0.0,02,004294
127174,0,0,0,0,127174,0.0,02,004295
126777,0,0,0,0,126777,0.0,02,004296
126801,0,0,0,0,126801,0.0,02,004297
126631,0,0,0,0,126631,0.0,02,004298
126523,0,0,0,0,126523,0.0,02,004299
126482,0,0,0,0,126482,0.0,02,004300
126412,0,0,0,0,126412,0.0,02,004301
126282,0,0,0,0,126282,0.0,02,004302
126151,0,0,0,0,126151,0.0,02,004303
125719,0,0,0,0,125719,0.0,02,004304
125739,0,0,0,0,125739,0.0,02,004305
125995,0,0,0,0,125995,0.0,02,004306
125868,0,0,0,0,125868,0.0,02,004307
125983,0,0,0,0,125983,0.0,02,004308
126080,0,0,0,0,126080,0.0,02,004309
125985,0,0,0,0,125985,0.0,02,004310
126083,0,0,0,0,126083,0.0,02,004311
125876,0,0,0,0,125876,0.0,02,004312
126069,0,0,0,0,126069,0.0,02,004313
126009,0,0,0,0,126009,0.0,02,004314
126088,0,0,0,0,126088,0.0,02,004315
126021,0,0,0,0,126021,0.0,02,004316
125979,0,0,0,0,125979,0.0,02,004317
126082,0,0,0,0,126082,0.0,02,004318
126110,0,0,0,0,126110,0.0,02,004319
126154,0,0,0,0,126154,0.0,02,004320
126396,0,0,0,0,126396,0.0,02,004321
126418,0,0,0,0,126418,0.0,02,004322
127011,0,0,0,0,127011,0.0,02,004323
126894,0,0,0,0,126894,0.0,02,004324
127098,0,0,0,0,127098,0.0,02,004325
127207,0,0,0,0,127207,0.0,02,004326
127373,0,0,0,0,127373,0.0,02,004327
127454,0,0,0,0,127454,0.0,02,004328
127379,0,0,0,0,127379,0.0,02,004329
127417,0,0,0,0,127417,0.0,02,004330
127454,0,0,0,0,127454,0.0,02,004331
127480,0,0,0,0,127480,0.0,02,004332
127452,0,0,0,0,127452,0.0,02,004333
127621,0,0,0,0,127621,0.0,02,004334
127686,0,0,0,0,127686,0.0,02,004335
127845,0,0,0,0,127845,0.0,02,004336
127741,0,0,0,0,127741,0.0,02,004337
127769,0,0,0,0,127769,0.0,02,004338
127778,0,0,0,0,127778,0.0,02,004339
127935,0,0,0,0,127935,0.0,02,004340
127978,0,0,0,0,127978,0.0,02,004341
127917,0,0,0,0,127917,0.0,02,004342
127951,0,0,0,0,127951,0.0,02,004343
127933,0,0,0,0,127933,0.0,02,004344
127812,0,0,0,0,127812,0.0,02,004345
127938,0,0,0,0,127938,0.0,02,004346
128019,0,0,0,0,128019,0.0,02,004347
128018,0,0,0,0,128018,0.0,02,004348
128021,0,0,0,0,128021,0.0,02,004349
128023,0,0,0,0,128023,0.0,02,004350
128065,0,0,0,0,128065,0.0,02,004351
127886,0,0,0,0,127886,0.0,02,004352
127983,0,0,0,0,127983,0.0,02,004353
128104,0,0,0,0,128104,0.0,02,004354
128073,0,0,0,0,128073,0.0,02,004355
128159,0,0,0,0,128159,0.0,02,004356
128246,0,0,0,0,128246,0.0,02,004357
128271,0,0,0,0,128271,0.0,02,004358
128340,0,0,0,0,128340,0.0,02,004359
128261,0,0,0,0,128261,0.0,02,004360
128123,0,0,0,0,128123,0.0,02,004361
128068,0,0,0,0,128068,0.0,02,004362
128143,0,0,0,0,128143,0.0,02,004363
128150,0,0,0,0,128150,0.0,02,004364
128215,0,0,0,0,128215,0.0,02,004365
128217,0,0,0,0,128217,0.0,02,004366
128191,0,0,0,0,128191,0.0,02,004367
128117,0,0,0,0,128117,0.0,02,004368
128159,0,0,0,0,128159,0.0,02,004369
128051,0,0,0,0,128051,0.0,02,004370
128128,0,0,0,0,128128,0.0,02,004371
128143,0,0,0,0,128143,0.0,02,004372
128076,0,0,0,0,128076,0.0,02,004373
128046,0,0,0,0,128046,0.0,02,004374
128085,0,0,0,0,128085,0.0,02,004375
128016,0,0,0,0,128016,0.0,02,004376
127944,0,0,0,0,127944,0.0,02,004377
127819,0,0,0,0,127819,0.0,02,004378
127330,0,0,0,0,127330,0.0,02,004379
127420,0,0,0,0,127420,0.0,02,004380
127855,0,0,0,0,127855,0.0,02,004381
127968,0,0,0,0,127968,0.0,02,004382
127829,0,0,0,0,127829,0.0,02,004383
127739,0,0,0,0,127739,0.0,02,004384
127466,0,0,0,0,127466,0.0,02,004385
127618,0,0,0,0,127618,0.0,02,004386
127635,0,0,0,0,127635,0.0,02,004387
127670,0,0,0,0,127670,0.0,02,004388
127656,0,0,0,0,127656,0.0,02,004389
127479,0,0,0,0,127479,0.0,02,004390
127530,0,0,0,0,127530,0.0,02,004391
127364,0,0,0,0,127364,0.0,02,004392
127329,0,0,0,0,127329,0.0,02,004393
127238,0,0,0,0,127238,0.0,02,004394
127218,0,0,0,0,127218,0.0,02,004395
127323,0,0,0,0,127323,0.0,02,004396
127213,0,0,0,0,127213,0.0,02,004397
127270,0,0,0,0,127270,0.0,02,004398
127298,0,0,0,0,127298,0.0,02,004399
127582,0,0,0,0,127582,0.0,02,004400
127647,0,0,0,0,127647,0.0,02,004401
127638,0,0,0,0,127638,0.0,02,004402
127701,0,0,0,0,127701,0.0,02,004403
127605,0,0,0,0,127605,0.0,02,004404
127711,0,0,0,0,127711,0.0,02,004405
127550,0,0,0,0,127550,0.0,02,004406
127605,0,0,0,0,127605,0.0,02,004407
127558,0,0,0,0,127558,0.0,02,004408
127476,0,0,0,0,127476,0.0,02,004409
127662,0,0,0,0,127662,0.0,02,004410
127724,0,0,0,0,127724,0.0,02,004411
127634,0,0,0,0,127634,0.0,02,004412
127665,0,0,0,0,127665,0.0,02,004413
127728,0,0,0,0,127728,0.0,02,004414
127803,0,0,0,0,127803,0.0,02,004415
127884,0,0,0,0,127884,0.0,02,004416
127801,0,0,0,0,127801,0.0,02,004417
127811,0,0,0,0,127811,0.0,02,004418
127762,0,0,0,0,127762,0.0,02,004419
127655,0,0,0,0,127655,0.0,02,004420
127566,0,0,0,0,127566,0.0,02,004421
127632,0,0,0,0,127632,0.0,02,004422
127682,0,0,0,0,127682,0.0,02,004423
127556,0,0,0,0,127556,0.0,02,004424
127660,0,0,0,0,127660,0.0,02,004425
127609,0,0,0,0,127609,0.0,02,004426
127711,0,0,0,0,127711,0.0,02,004427
127683,0,0,0,0,127683,0.0,02,004428
127589,0,0,0,0,127589,0.0,02,004429
127650,0,0,0,0,127650,0.0,02,004430
127616,0,0,0,0,127616,0.0,02,004431
127627,0,0,0,0,127627,0.0,02,004432
127564,0,0,0,0,127564,0.0,02,004433
127778,0,0,0,0,127778,0.0,02,004434
127696,0,0,0,0,127696,0.0,02,004435
127745,0,0,0,0,127745,0.0,02,004436
127695,0,0,0,0,127695,0.0,02,004437
127772,0,0,0,0,127772,0.0,02,004438
127770,0,0,0,0,127770,0.0,02,004439
127867,0,0,0,0,127867,0.0,02,004440
127968,0,0,0,0,127968,0.0,02,004441
127929,0,0,0,0,127929,0.0,02,004442
128000,0,0,0,0,128000,0.0,02,004443
127985,0,0,0,0,127985,0.0,02,004444
127960,0,0,0,0,127960,0.0,02,004445
128027,0,0,0,0,128027,0.0,02,004446
127983,0,0,0,0,127983,0.0,02,004447
127880,0,0,0,0,127880,0.0,02,004448
127934,0,0,0,0,127934,0.0,02,004449
127987,0,0,0,0,127987,0.0,02,004450
128038,0,0,0,0,128038,0.0,02,004451
128008,0,0,0,0,128008,0.0,02,004452
128072,0,0,0,0,128072,0.0,02,004453
128076,0,0,0,0,128076,0.0,02,004454
128067,0,0,0,0,128067,0.0,02,004455
128134,0,0,0,0,128134,0.0,02,004456
128136,0,0,0,0,128136,0.0,02,004457
128141,0,0,0,0,128141,0.0,02,004458
128228,0,0,0,0,128228,0.0,02,004459
128128,0,0,0,0,128128,0.0,02,004460
128131,0,0,0,0,128131,0.0,02,004461
128119,0,0,0,0,128119,0.0,02,004462
128200,0,0,0,0,128200,0.0,02,004463
128265,0,0,0,0,128265,0.0,02,004464
128185,0,0,0,0,128185,0.0,02,004465
128280,0,0,0,0,128280,0.0,02,004466
128289,0,0,0,0,128289,0.0,02,004467
128250,0,0,0,0,128250,0.0,02,004468
128230,0,0,0,0,128230,0.0,02,004469
128320,0,0,0,0,128320,0.0,02,004470
128361,0,0,0,0,128361,0.0,02,004471
128302,0,0,0,0,128302,0.0,02,004472
128317,0,0,0,0,128317,0.0,02,004473
128336,0,0,0,0,128336,0.0,02,004474
128359,0,0,0,0,128359,0.0,02,004475
128312,0,0,0,0,128312,0.0,02,004476
128286,0,0,0,0,128286,0.0,02,004477
128317,0,0,0,0,128317,0.0,02,004478
128375,0,0,0,0,128375,0.0,02,004479
128298,0,0,0,0,128298,0.0,02,004480
128311,0,0,0,0,128311,0.0,02,004481
128315,0,0,0,0,128315,0.0,02,004482
128325,0,0,0,0,128325,0.0,02,004483
128313,0,0,0,0,128313,0.0,02,004484
128292,0,0,0,0,128292,0.0,02,004485
128309,0,0,0,0,128309,0.0,02,004486
128280,0,0,0,0,128280,0.0,02,004487
128257,0,0,0,0,128257,0.0,02,004488
128235,0,0,0,0,128235,0.0,02,004489
128301,0,0,0,0,128301,0.0,02,004490
128291,0,0,0,0,128291,0.0,02,004491
128307,0,0,0,0,128307,0.0,02,004492
128306,0,0,0,0,128306,0.0,02,004493
128290,0,0,0,0,128290,0.0,02,004494
128239,0,0,0,0,128239,0.0,02,004495
128274,0,0,0,0,128274,0.0,02,004496
128203,0,0,0,0,128203,0.0,02,004497
128187,0,0,0,0,128187,0.0,02,004498
128217,0,0,0,0,128217,0.0,02,004499
128202,0,0,0,0,128202,0.0,02,004500
128260,0,0,0,0,128260,0.0,02,004501
128206,0,0,0,0,128206,0.0,02,004502
128244,0,0,0,0,128244,0.0,02,004503
128275,0,0,0,0,128275,0.0,02,004504
128317,0,0,0,0,128317,0.0,02,004505
128197,0,0,0,0,128197,0.0,02,004506
128232,0,0,0,0,128232,0.0,02,004507
128131,0,0,0,0,128131,0.0,02,004508
128146,0,0,0,0,128146,0.0,02,004509
128153,0,0,0,0,128153,0.0,02,004510
128131,0,0,0,0,128131,0.0,02,004511
128117,0,0,0,0,128117,0.0,02,004512
128167,0,0,0,0,128167,0.0,02,004513
128160,0,0,0,0,128160,0.0,02,004514
128241,0,0,0,0,128241,0.0,02,004515
128174,0,0,0,0,128174,0.0,02,004516
128235,0,0,0,0,128235,0.0,02,004517
128204,0,0,0,0,128204,0.0,02,004518
128199,0,0,0,0,128199,0.0,02,004519
128152,0,0,0,0,128152,0.0,02,004520
128182,0,0,0,0,128182,0.0,02,004521
128133,0,0,0,0,128133,0.0,02,004522
128270,0,0,0,0,128270,0.0,02,004523
128249,0,0,0,0,128249,0.0,02,004524
128333,0,0,0,0,128333,0.0,02,004525
128308,0,0,0,0,128308,0.0,02,004526
128245,0,0,0,0,128245,0.0,02,004527
128201,0,0,0,0,128201,0.0,02,004528
128186,0,0,0,0,128186,0.0,02,004529
128148,0,0,0,0,128148,0.0,02,004530
128189,0,0,0,0,128189,0.0,02,004531
128168,0,0,0,0,128168,0.0,02,004532
128187,0,0,0,0,128187,0.0,02,004533
128208,0,0,0,0,128208,0.0,02,004534
128154,0,0,0,0,128154,0.0,02,004535
128204,0,0,0,0,128204,0.0,02,004536
128189,0,0,0,0,128189,0.0,02,004537
128189,0,0,0,0,128189,0.0,02,004538
128102,0,0,0,0,128102,0.0,02,004539
128070,0,0,0,0,128070,0.0,02,004540
128052,0,0,0,0,128052,0.0,02,004541
128157,0,0,0,0,128157,0.0,02,004542
128137,0,0,0,0,128137,0.0,02,004543
128155,0,0,0,0,128155,0.0,02,004544
128209,0,0,0,0,128209,0.0,02,004545
128205,0,0,0,0,128205,0.0,02,004546
128067,0,0,0,0,128067,0.0,02,004547
128180,0,0,0,0,128180,0.0,02,004548
128159,0,0,0,0,128159,0.0,02,004549
128169,0,0,0,0,128169,0.0,02,004550
128043,0,0,0,0,128043,0.0,02,004551
128031,0,0,0,0,128031,0.0,02,004552
128078,0,0,0,0,128078,0.0,02,004553
128113,0,0,0,0,128113,0.0,02,004554
128052,0,0,0,0,128052,0.0,02,004555
128066,0,0,0,0,128066,0.0,02,004556
128049,0,0,0,0,128049,0.0,02,004557
128046,0,0,0,0,128046,0.0,02,004558
127934,0,0,0,0,127934,0.0,02,004559
127879,0,0,0,0,127879,0.0,02,004560
127949,0,0,0,0,127949,0.0,02,004561
127922,0,0,0,0,127922,0.0,02,004562
127855,0,0,0,0,127855,0.0,02,004563
127728,0,0,0,0,127728,0.0,02,004564
127695,0,0,0,0,127695,0.0,02,004565
127693,0,0,0,0,127693,0.0,02,004566
127695,0,0,0,0,127695,0.0,02,004567
127549,0,0,0,0,127549,0.0,02,004568
127450,0,0,0,0,127450,0.0,02,004569
127142,0,0,0,0,127142,0.0,02,004570
127111,0,0,0,0,127111,0.0,02,004571
126977,0,0,0,0,126977,0.0,02,004572
127083,0,0,0,0,127083,0.0,02,004573
127072,0,0,0,0,127072,0.0,02,004574
127116,0,0,0,0,127116,0.0,02,004575
127059,0,0,0,0,127059,0.0,02,004576
127083,0,0,0,0,127083,0.0,02,004577
127103,0,0,0,0,127103,0.0,02,004578
127284,0,0,0,0,127284,0.0,02,004579
127526,0,0,0,0,127526,0.0,02,004580
127676,0,0,0,0,127676,0.0,02,004581
127705,0,0,0,0,127705,0.0,02,004582
127781,0,0,0,0,127781,0.0,02,004583
127831,0,0,0,0,127831,0.0,02,004584
128058,0,0,0,0,128058,0.0,02,004585
127981,0,0,0,0,127981,0.0,02,004586
127907,0,0,0,0,127907,0.0,02,004587
128004,0,0,0,0,128004,0.0,02,004588
127971,0,0,0,0,127971,0.0,02,004589
128002,0,0,0,0,128002,0.0,02,004590
127860,0,0,0,0,127860,0.0,02,004591
127581,0,0,0,0,127581,0.0,02,004592
127045,0,0,0,0,127045,0.0,02,004593
126232,0,0,0,0,126232,0.0,02,004594
124922,0,0,0,0,124922,0.0,02,004595
124572,0,0,0,0,124572,0.0,02,004596
124491,0,0,0,0,124491,0.0,02,004597
124320,0,0,0,0,124320,0.0,02,004598
124165,0,0,0,0,124165,0.0,02,004599
123951,0,0,0,0,123951,0.0,02,004600
124597,0,0,0,0,124597,0.0,02,004601
125292,0,0,0,0,125292,0.0,02,004602
126304,0,0,0,0,126304,0.0,02,004603
126806,0,0,0,0,126806,0.0,02,004604
127251,0,0,0,0,127251,0.0,02,004605
127318,0,0,0,0,127318,0.0,02,004606
127610,0,0,0,0,127610,0.0,02,004607
127624,0,0,0,0,127624,0.0,02,004608
127913,0,0,0,0,127913,0.0,02,004609
127955,0,0,0,0,127955,0.0,02,004610
127998,0,0,0,0,127998,0.0,02,004611
127946,0,0,0,0,127946,0.0,02,004612
127969,0,0,0,0,127969,0.0,02,004613
128049,0,0,0,0,128049,0.0,02,004614
127894,0,0,0,0,127894,0.0,02,004615
128051,0,0,0,0,128051,0.0,02,004616
128002,0,0,0,0,128002,0.0,02,004617
128005,0,0,0,0,128005,0.0,02,004618
127877,0,0,0,0,127877,0.0,02,004619
127887,0,0,0,0,127887,0.0,02,004620
127899,0,0,0,0,127899,0.0,02,004621
127913,0,0,0,0,127913,0.0,02,004622
127862,0,0,0,0,127862,0.0,02,004623
127858,0,0,0,0,127858,0.0,02,004624
127474,0,0,0,0,127474,0.0,02,004625
126926,0,0,0,0,126926,0.0,02,004626
126354,0,0,0,0,126354,0.0,02,004627
126026,0,0,0,0,126026,0.0,02,004628
126398,0,0,0,0,126398,0.0,02,004629
126743,0,0,0,0,126743,0.0,02,004630
127084,0,0,0,0,127084,0.0,02,004631
126685,0,0,0,0,126685,0.0,02,004632
125917,0,0,0,0,125917,0.0,02,004633
125765,0,0,0,0,125765,0.0,02,004634
125849,0,0,0,0,125849,0.0,02,004635
126613,0,0,0,0,126613,0.0,02,004636
127104,0,0,0,0,127104,0.0,02,004637
127292,0,0,0,0,127292,0.0,02,004638
127234,0,0,0,0,127234,0.0,02,004639
127365,0,0,0,0,127365,0.0,02,004640
127262,0,0,0,0,127262,0.0,02,004641
127177,0,0,0,0,127177,0.0,02,004642
127226,0,0,0,0,127226,0.0,02,004643
127180,0,0,0,0,127180,0.0,02,004644
127161,0,0,0,0,127161,0.0,02,004645
127100,0,0,0,0,127100,0.0,02,004646
127248,0,0,0,0,127248,0.0,02,004647
127384,0,0,0,0,127384,0.0,02,004648
127496,0,0,0,0,127496,0.0,02,004649
127605,0,0,0,0,127605,0.0,02,004650
127528,0,0,0,0,127528,0.0,02,004651
127690,0,0,0,0,127690,0.0,02,004652
127915,0,0,0,0,127915,0.0,02,004653
127900,0,0,0,0,127900,0.0,02,004654
128057,0,0,0,0,128057,0.0,02,004655
127956,0,0,0,0,127956,0.0,02,004656
127856,0,0,0,0,127856,0.0,02,004657
127456,0,0,0,0,127456,0.0,02,004658
127025,0,0,0,0,127025,0.0,02,004659
126308,0,0,0,0,126308,0.0,02,004660
124929,0,0,0,0,124929,0.0,03,000000
125149,0,0,0,0,125149,0.0,03,000001
124872,0,0,0,0,124872,0.0,03,000002
124785,0,0,0,0,124785,0.0,03,000003
124543,0,0,0,0,124543,0.0,03,000004
124264,0,0,0,0,124264,0.0,03,000005
123790,0,0,0,0,123790,0.0,03,000006
123381,0,0,0,0,123381,0.0,03,000007
122617,0,0,0,0,122617,0.0,03,000008
122299,0,0,0,0,122299,0.0,03,000009
121364,0,0,0,0,121364,0.0,03,000010
121597,0,0,0,0,121597,0.0,03,000011
121924,0,0,0,0,121924,0.0,03,000012
122751,0,0,0,0,122751,0.0,03,000013
123649,0,0,0,0,123649,0.0,03,000014
124592,0,0,0,0,124592,0.0,03,000015
124825,0,0,0,0,124825,0.0,03,000016
124731,0,0,0,0,124731,0.0,03,000017
124813,0,0,0,0,124813,0.0,03,000018
125036,0,0,0,0,125036,0.0,03,000019
125158,0,0,0,0,125158,0.0,03,000020
125119,0,0,0,0,125119,0.0,03,000021
125132,0,0,0,0,125132,0.0,03,000022
124839,0,0,0,0,124839,0.0,03,000023
124704,0,0,0,0,124704,0.0,03,000024
123949,0,0,0,0,123949,0.0,03,000025
124060,0,0,0,0,124060,0.0,03,000026
123809,0,0,0,0,123809,0.0,03,000027
123183,0,0,0,0,123183,0.0,03,000028
121977,0,0,0,0,121977,0.0,03,000029
120985,0,0,0,0,120985,0.0,03,000030
120461,0,0,0,0,120461,0.0,03,000031
119777,0,0,0,0,119777,0.0,03,000032
119658,0,0,0,0,119658,0.0,03,000033
119508,0,0,0,0,119508,0.0,03,000034
119955,0,0,0,0,119955,0.0,03,000035
119287,0,0,0,0,119287,0.0,03,000036
118628,0,0,0,0,118628,0.0,03,000037
119059,0,0,0,0,119059,0.0,03,000038
120161,0,0,0,0,120161,0.0,03,000039
120885,0,0,0,0,120885,0.0,03,000040
121287,0,0,0,0,121287,0.0,03,000041
121562,0,0,0,0,121562,0.0,03,000042
121799,0,0,0,0,121799,0.0,03,000043
122328,0,0,0,0,122328,0.0,03,000044
122250,0,0,0,0,122250,0.0,03,000045
122157,0,0,0,0,122157,0.0,03,000046
121856,0,0,0,0,121856,0.0,03,000047
122085,0,0,0,0,122085,0.0,03,000048
122341,0,0,0,0,122341,0.0,03,000049
122442,0,0,0,0,122442,0.0,03,000050
122477,0,0,0,0,122477,0.0,03,000051
122764,0,0,0,0,122764,0.0,03,000052
123004,0,0,0,0,123004,0.0,03,000053
123342,0,0,0,0,123342,0.0,03,000054
123653,0,0,0,0,123653,0.0,03,000055
123862,0,0,0,0,123862,0.0,03,000056
123916,0,0,0,0,123916,0.0,03,000057
123958,0,0,0,0,123958,0.0,03,000058
124062,0,0,0,0,124062,0.0,03,000059
124187,0,0,0,0,124187,0.0,03,000060
124199,0,0,0,0,124199,0.0,03,000061
124203,0,0,0,0,124203,0.0,03,000062
124169,0,0,0,0,124169,0.0,03,000063
124143,0,0,0,0,124143,0.0,03,000064
124225,0,0,0,0,124225,0.0,03,000065
124142,0,0,0,0,124142,0.0,03,000066
124079,0,0,0,0,124079,0.0,03,000067
123986,0,0,0,0,123986,0.0,03,000068
124041,0,0,0,0,124041,0.0,03,000069
124070,0,0,0,0,124070,0.0,03,000070
124038,0,0,0,0,124038,0.0,03,000071
124237,0,0,0,0,124237,0.0,03,000072
124252,0,0,0,0,124252,0.0,03,000073
124589,0,0,0,0,124589,0.0,03,000074
124833,0,0,0,0,124833,0.0,03,000075
124991,0,0,0,0,124991,0.0,03,000076
125147,0,0,0,0,125147,0.0,03,000077
125340,0,0,0,0,125340,0.0,03,000078
125454,0,0,0,0,125454,0.0,03,000079
125485,0,0,0,0,125485,0.0,03,000080
125608,0,0,0,0,125608,0.0,03,000081
125715,0,0,0,0,125715,0.0,03,000082
125778,0,0,0,0,125778,0.0,03,000083
125772,0,0,0,0,125772,0.0,03,000084
125683,0,0,0,0,125683,0.0,03,000085
125833,0,0,0,0,125833,0.0,03,000086
125868,0,0,0,0,125868,0.0,03,000087
125771,0,0,0,0,125771,0.0,03,000088
125870,0,0,0,0,125870,0.0,03,000089
125949,0,0,0,0,125949,0.0,03,000090
126003,0,0,0,0,126003,0.0,03,000091
126046,0,0,0,0,126046,0.0,03,000092
126057,0,0,0,0,126057,0.0,03,000093
126079,0,0,0,0,126079,0.0,03,000094
126191,0,0,0,0,126191,0.0,03,000095
126301,0,0,0,0,126301,0.0,03,000096
126186,0,0,0,0,126186,0.0,03,000097
126147,0,0,0,0,126147,0.0,03,000098
126126,0,0,0,0,126126,0.0,03,000099
125886,0,0,0,0,125886,0.0,03,000100
125833,0,0,0,0,125833,0.0,03,000101
125838,0,0,0,0,125838,0.0,03,000102
125782,0,0,0,0,125782,0.0,03,000103
125746,0,0,0,0,125746,0.0,03,000104
125667,0,0,0,0,125667,0.0,03,000105
125582,0,0,0,0,125582,0.0,03,000106
125546,0,0,0,0,125546,0.0,03,000107
125725,0,0,0,0,125725,0.0,03,000108
125794,0,0,0,0,125794,0.0,03,000109
125841,0,0,0,0,125841,0.0,03,000110
125933,0,0,0,0,125933,0.0,03,000111
125764,0,0,0,0,125764,0.0,03,000112
125943,0,0,0,0,125943,0.0,03,000113
125916,0,0,0,0,125916,0.0,03,000114
125992,0,0,0,0,125992,0.0,03,000115
125939,0,0,0,0,125939,0.0,03,000116
125897,0,0,0,0,125897,0.0,03,000117
125875,0,0,0,0,125875,0.0,03,000118
125974,0,0,0,0,125974,0.0,03,000119
125947,0,0,0,0,125947,0.0,03,000120
125935,0,0,0,0,125935,0.0,03,000121
126021,0,0,0,0,126021,0.0,03,000122
125979,0,0,0,0,125979,0.0,03,000123
126173,0,0,0,0,126173,0.0,03,000124
126073,0,0,0,0,126073,0.0,03,000125
126119,0,0,0,0,126119,0.0,03,000126
126138,0,0,0,0,126138,0.0,03,000127
126351,0,0,0,0,126351,0.0,03,000128
126348,0,0,0,0,126348,0.0,03,000129
126307,0,0,0,0,126307,0.0,03,000130
126367,0,0,0,0,126367,0.0,03,000131
126355,0,0,0,0,126355,0.0,03,000132
126446,0,0,0,0,126446,0.0,03,000133
126380,0,0,0,0,126380,0.0,03,000134
126505,0,0,0,0,126505,0.0,03,000135
126458,0,0,0,0,126458,0.0,03,000136
126538,0,0,0,0,126538,0.0,03,000137
126469,0,0,0,0,126469,0.0,03,000138
126490,0,0,0,0,126490,0.0,03,000139
126346,0,0,0,0,126346,0.0,03,000140
126443,0,0,0,0,126443,0.0,03,000141
126316,0,0,0,0,126316,0.0,03,000142
126343,0,0,0,0,126343,0.0,03,000143
126312,0,0,0,0,126312,0.0,03,000144
126312,0,0,0,0,126312,0.0,03,000145
126284,0,0,0,0,126284,0.0,03,000146
126241,0,0,0,0,126241,0.0,03,000147
126263,0,0,0,0,126263,0.0,03,000148
126150,0,0,0,0,126150,0.0,03,000149
126126,0,0,0,0,126126,0.0,03,000150
125989,0,0,0,0,125989,0.0,03,000151
125940,0,0,0,0,125940,0.0,03,000152
125918,0,0,0,0,125918,0.0,03,000153
125763,0,0,0,0,125763,0.0,03,000154
125620,0,0,0,0,125620,0.0,03,000155
125463,0,0,0,0,125463,0.0,03,000156
125205,0,0,0,0,125205,0.0,03,000157
125493,0,0,0,0,125493,0.0,03,000158
125633,0,0,0,0,125633,0.0,03,000159
125650,0,0,0,0,125650,0.0,03,000160
125648,0,0,0,0,125648,0.0,03,000161
125550,0,0,0,0,125550,0.0,03,000162
125544,0,0,0,0,125544,0.0,03,000163
125499,0,0,0,0,125499,0.0,03,000164
125511,0,0,0,0,125511,0.0,03,000165
125531,0,0,0,0,125531,0.0,03,000166
125582,0,0,0,0,125582,0.0,03,000167
125439,0,0,0,0,125439,0.0,03,000168
125527,0,0,0,0,125527,0.0,03,000169
125660,0,0,0,0,125660,0.0,03,000170
125710,0,0,0,0,125710,0.0,03,000171
125763,0,0,0,0,125763,0.0,03,000172
125896,0,0,0,0,125896,0.0,03,000173
125951,0,0,0,0,125951,0.0,03,000174
126023,0,0,0,0,126023,0.0,03,000175
126091,0,0,0,0,126091,0.0,03,000176
126116,0,0,0,0,126116,0.0,03,000177
126090,0,0,0,0,126090,0.0,03,000178
126139,0,0,0,0,126139,0.0,03,000179
126133,0,0,0,0,126133,0.0,03,000180
126217,0,0,0,0,126217,0.0,03,000181
126218,0,0,0,0,126218,0.0,03,000182
126256,0,0,0,0,126256,0.0,03,000183
126278,0,0,0,0,126278,0.0,03,000184
126158,0,0,0,0,126158,0.0,03,000185
126276,0,0,0,0,126276,0.0,03,000186
126258,0,0,0,0,126258,0.0,03,000187
126396,0,0,0,0,126396,0.0,03,000188
126664,0,0,0,0,126664,0.0,03,000189
126754,0,0,0,0,126754,0.0,03,000190
126722,0,0,0,0,126722,0.0,03,000191
126589,0,0,0,0,126589,0.0,03,000192
126435,0,0,0,0,126435,0.0,03,000193
125935,0,0,0,0,125935,0.0,03,000194
125471,0,0,0,0,125471,0.0,03,000195
124887,0,0,0,0,124887,0.0,03,000196
124553,0,0,0,0,124553,0.0,03,000197
124419,0,0,0,0,124419,0.0,03,000198
124505,0,0,0,0,124505,0.0,03,000199
124445,0,0,0,0,124445,0.0,03,000200
124541,0,0,0,0,124541,0.0,03,000201
124800,0,0,0,0,124800,0.0,03,000202
125168,0,0,0,0,125168,0.0,03,000203
125516,0,0,0,0,125516,0.0,03,000204
125365,0,0,0,0,125365,0.0,03,000205
126038,0,0,0,0,126038,0.0,03,000206
126200,0,0,0,0,126200,0.0,03,000207
126383,0,0,0,0,126383,0.0,03,000208
126474,0,0,0,0,126474,0.0,03,000209
126491,0,0,0,0,126491,0.0,03,000210
126557,0,0,0,0,126557,0.0,03,000211
126582,0,0,0,0,126582,0.0,03,000212
126574,0,0,0,0,126574,0.0,03,000213
